,Food Name,Protein,Fat,Carbs,Sugar,Calories,cluster
4785,"Fruit, leather",0.3,2.3,83.9,28.9,336.525,yellow
4786,"Grain waves wheat snack, plain, original",7.3,20.8,64.8,5.1,459.4,yellow
4787,"Grain waves wheat snack, cheese or sour cream & chives",7.3,21.1,64.1,7.4,459.47499999999997,yellow
4788,"Grain waves wheat snack, other flavours",0.7,20.5,6.5,8.8,211.675,yellow
4789,"Noodle snack, wheat, flavoured, dry",4.7,23.6,65.5,1.6,476.82500000000005,yellow
4790,"Pappadam, raw",25.6,3.2,41.3,0.0,286.07500000000005,yellow
4791,"Pappadam, deep fried",11.5,38.8,28.3,0.0,501.325,yellow
4792,"Pappadam, microwaved without oil or salt",25.9,3.3,41.7,0.0,289.67499999999995,yellow
4793,"Popcorn, air-popped, no added fat or salt",14.1,4.1,60.1,0.1,318.675,yellow
4794,"Popcorn, commercial, butter flavoured, salted",9.1,28.4,49.6,0.6,478.0,yellow
4795,"Popcorn, commercial, sugar coating",4.6,4.4,81.1,54.3,362.125,yellow
4796,"Popcorn, microwaved, butter flavoured, salted",9.1,28.4,49.6,0.6,478.0,yellow
4797,"Popcorn, regular, unflavoured, salted, vegetable oil",10.1,25.2,43.3,0.7,429.575,yellow
4798,"Popcorn, regular, unflavoured, unsalted, vegetable oil",10.3,2.5,43.9,0.7,228.325,yellow
4799,Pork rind snack,55.5,28.5,2.4,2.4,487.5,yellow
4800,"Potato crisps or chips, cheese based flavours",7.7,30.2,50.3,1.7,491.225,yellow
4801,"Potato crisps or chips, plain, salted",0.6,33.9,45.8,0.9,479.24999999999994,yellow
4802,"Potato crisps or chips, plain, unsalted",5.9,38.9,53.3,0.1,573.575,yellow
4803,"Potato crisps or chips, flavoured, reduced fat",10.9,6.3,66.4,2.4,349.3,yellow
4804,"Potato crisps or chips, salt & vinegar flavoured",6.8,32.6,43.6,1.4,484.1,yellow
4805,"Potato crisps or chips, sour cream based flavours",7.6,2.9,52.5,0.4,253.375,yellow
4806,"Potato crisps or chips, other flavours",7.5,26.7,56.1,0.3,480.67499999999995,yellow
4807,"Potato straws, French fries, salt & vinegar flavoured",0.7,31.4,48.7,3.1,468.025,yellow
4808,"Potato crisps or chips, reformed, cheese flavour, salted",4.6,34.1,5.2,3.8,344.8,yellow
4809,"Potato crisps or chips, reformed, plain, salted",4.7,3.4,51.3,2.2,241.775,yellow
4810,"Potato crisps or chips, reformed, salt & vinegar flavoured",4.5,3.4,4.9,2.7,66.975,green
4811,"Potato crisps or chips, reformed, sour cream & chives flavour, salted",4.5,34.3,4.9,2.7,345.075,yellow
4812,"Potato crisps or chips, reformed, other flavours, salted",4.1,34.1,52.4,3.9,519.8,yellow
4813,"Potato crisps or chips, not further defined",6.7,31.3,48.8,1.8,491.5,yellow
4814,"Potato straws, French fries, plain",6.9,3.1,51.6,0.2,249.0,yellow
4815,"Prawn cracker, Asian, commercial, fried",3.7,26.8,66.6,5.6,505.75,yellow
4816,"Pretzels, salted",8.3,2.9,79.4,1.8,357.05,yellow
4817,"Rice crisps or chips, extruded, flavoured",6.8,22.6,60.1,5.3,455.975,yellow
4818,"Snack mix, Bhuja",1.5,24.5,47.1,2.7,403.125,yellow
4819,"Taco shell, from corn flour, plain",7.2,22.6,54.3,1.2,435.82500000000005,yellow
4820,"Vegetable crisps or chips, plain, salted",3.2,19.8,67.3,10.1,443.375,yellow
4821,"Soup, broth, Asian style, with egg & rice",4.8,1.4,5.3,0.2,51.675,green
4822,"Soup, Asian style meat & vegetable, with noodles, cup of soup, instant dry mix",12.3,2.6,65.7,13.7,318.975,yellow
4823,"Soup, Asian style seafood & vegetable, with noodles, cup of soup, instant dry mix",12.3,2.6,65.7,13.7,318.975,yellow
4824,"Soup, Asian style seafood & vegetable, with noodles, cup of soup, prepared from instant dry mix with water",1.4,0.3,7.6,1.6,36.8,green
4825,"Soup, beef & vegetable, from cafe or restaurant",5.4,3.9,5.2,1.6,76.2,green
4826,"Soup, beef & vegetable, prepared with stock or water, homemade from basic ingredients",5.1,2.4,2.6,1.3,51.75,green
4827,"Soup, beef & vegetable, with pasta or grains, prepared with stock or water, homemade from basic ingredients",4.7,2.1,3.9,1.1,52.325,green
4828,"Soup, beef, vegetable & legume, prepared with stock or water, homemade from basic ingredients",0.5,2.1,3.4,1.2,33.650000000000006,green
4829,"Soup, beef, vegetable & legume, with pasta or grains, prepared with stock or water, homemade",4.8,2.1,3.6,1.2,51.6,green
4830,"Soup, broth with meat & noodles",4.4,1.3,6.3,0.2,52.925000000000004,green
4831,"Soup, broth style with meat, cup of soup, instant dry mix",4.8,3.3,65.7,5.7,295.275,yellow
4832,"Soup, broth style with meat, prepared from instant dry mix with water",0.8,0.5,2.6,0.4,17.45,green
4833,"Soup, chicken & noodle, cup of soup, instant dry mix",11.4,6.3,64.1,0.6,342.67499999999995,yellow
4834,"Soup, chicken & noodle, cup of soup, prepared from instant dry mix with water",0.7,0.2,3.4,0.4,17.35,green
4835,"Soup, chicken & noodle, ready to eat, canned",2.6,0.5,6.4,1.2,38.9,green
4836,"Soup, chicken & sweetcorn, prepared with stock or water, homemade from basic ingredients",5.6,3.4,6.8,1.8,78.5,green
4837,"Soup, chicken & sweetcorn, ready to eat, canned",2.9,0.1,8.7,1.5,45.125,green
4838,"Soup, chicken, with or without vegetables, cup of soup, instant dry mix",4.5,7.5,62.3,10.3,319.125,yellow
4839,"Soup, chicken, with or without vegetables, cup of soup, prepared from instant dry mix with water",0.5,0.8,6.7,1.1,34.325,green
4840,"Soup, chicken, with or without vegetables, cup of soup, instant dry mix, reduced salt",4.5,7.5,62.3,10.3,319.125,yellow
4841,"Soup, chicken, with or without vegetables, cup of soup, reduced salt, prepared from instant dry mix with water",0.4,0.7,5.7,0.9,29.275,green
4842,"Soup, chicken & vegetable, with pasta or croutons, cup of soup, instant dry mix",9.8,9.1,62.4,10.4,355.1,yellow
4843,"Soup, chicken & vegetable, ready to eat, canned",2.4,0.7,5.7,1.8,37.275,green
4844,"Soup, chicken & vegetable, from cafe or restaurant",3.9,5.1,7.5,1.9,89.625,green
4845,"Soup, chicken & vegetable, prepared with stock or water, homemade from basic ingredients",4.4,0.3,1.4,1.1,25.55,green
4846,"Soup, chicken & vegetable, with grains or pasta, prepared with stock or water, homemade from basic ingredients",4.5,2.8,0.5,0.1,45.075,green
4847,"Soup, chicken, vegetable & legume, prepared with stock or water, homemade from basic ingredients",0.4,2.2,3.5,1.1,34.525000000000006,green
4848,"Soup, chicken, vegetable & legume, with grains or pasta, prepared with stock or water, homemade",3.9,2.3,3.9,1.1,50.925,green
4849,"Soup, cream of chicken, condensed, canned",1.9,3.3,7.1,1.1,63.925,green
4850,"Soup, cream of chicken, condensed, canned, prepared with regular fat cows milk & water",1.8,2.7,5.3,1.5,51.375,green
4851,"Soup, cream of seafood, condensed, canned, prepared with regular fat cows milk & water",1.7,2.7,0.6,1.6,33.35,green
4852,"Soup, cream of vegetables, condensed, canned",1.3,0.3,6.7,0.1,33.025,green
4853,"Soup, cream of vegetables, condensed, canned, prepared with regular fat cows milk & water",1.5,2.6,0.6,1.6,31.650000000000002,green
4854,"Soup, cream of vegetable, ready to eat, canned",1.1,2.3,6.7,2.5,50.225,green
4855,"Soup, cream of vegetable, prepared with cream or milk, homemade from basic ingredients",2.8,4.3,4.5,2.5,66.77499999999999,green
4856,"Soup, cream variety, instant dry mix",5.3,13.2,59.1,8.1,361.625,yellow
4857,"Soup, cream variety, prepared from dry mix with water",0.2,1.2,4.5,0.5,28.475,green
4858,"Soup, cup of soup style with croutons, prepared from instant dry mix with water",0.8,2.6,5.7,0.6,47.975,green
4859,"Soup, fish, prepared with stock or water, homemade from basic ingredients",6.3,1.5,5.1,1.2,57.825,green
4860,"Soup, French onion, instant dry mix",6.7,2.1,58.3,10.3,264.325,yellow
4861,"Soup, French onion, instant dry mix, reduced salt",6.7,2.1,38.3,10.3,189.325,green
4862,"Soup, French onion, prepared from instant dry mix with water",0.3,0.1,2.2,0.4,10.35,green
4863,"Soup, French onion, homemade from basic ingredients",0.8,0.3,2.6,2.4,15.65,green
4864,"Soup, ham & vegetable, prepared with stock or water, homemade from basic ingredients",2.9,4.1,2.9,1.4,59.375,green
4865,"Soup, ham & vegetable, with pasta or grains, prepared with stock or water, homemade from basic ingredients",0.3,3.9,4.5,1.3,53.175000000000004,green
4866,"Soup, hot & sour (tom yum), prepared with stock or water",5.9,0.6,1.2,0.8,33.5,green
4867,"Soup, laksa, beef, chicken or pork, with noodles, prepared with coconut milk",5.4,3.7,7.2,0.7,81.9,green
4868,"Soup, laksa, prawn or seafood, with noodles, prepared with coconut milk",4.6,3.1,7.4,0.7,74.05,green
4869,"Soup, lamb & vegetable, prepared with stock or water, homemade from basic ingredients",4.9,3.3,3.3,1.6,61.675,green
4870,"Soup, lamb & vegetable, with grains or pasta, prepared with stock or water, homemade from basic ingredients",4.5,2.9,4.5,1.4,60.974999999999994,green
4871,"Soup, lamb, vegetable & legume, prepared with stock or water, homemade from basic ingredients",4.8,2.9,0.4,1.5,46.8,green
4872,"Soup, lentil or other legumes, from cafe or restaurant",1.7,2.6,3.8,1.6,44.45,green
4873,"Soup, offal, prepared with stock or water, homemade from basic ingredients",3.2,2.6,2.2,1.8,44.45,green
4874,"Soup, meat & vegetable, canned, ready-to-eat, heated",2.4,1.2,8.1,1.1,50.775,green
4875,"Soup, minestrone, prepared, from cafe or restaurant",3.3,1.4,0.5,0.0,27.674999999999997,green
4876,"Soup, minestrone, prepared with stock or water, homemade from basic ingredients",3.3,1.4,0.5,0.0,27.674999999999997,green
4877,"Soup, miso, with tofu & seaweed",4.7,1.5,1.7,0.9,38.675,green
4878,"Soup, mixed vegetables, prepared from instant dry mix with water",0.2,0.1,2.2,0.4,9.95,green
4879,"Soup, mixed vegetables, reduced energy, cup of soup, instant dry mix",4.3,8.5,57.7,26.2,310.075,yellow
4880,"Soup, mixed vegetable, from cafe or restaurant",1.3,0.2,5.5,0.2,27.625,green
4881,"Soup, mixed vegetable, prepared with stock or water, homemade from basic ingredients",1.1,1.6,3.3,2.1,31.175,green
4882,"Soup, mixed vegetable & legume, with pasta or grains, prepared with stock or water, homemade from basic ingredients",1.5,1.5,4.5,1.9,36.375,green
4883,"Soup, mixed vegetable & pasta or grains, prepared with stock or water, homemade from basic ingredients",1.4,1.6,0.5,1.9,21.875,green
4884,"Soup, mixed vegetable & legume, prepared with stock or water, homemade from basic ingredients",1.8,1.2,4.2,1.6,33.75,green
4885,"Soup, mussel, oyster or scallop, homemade from basic ingredients",3.9,3.7,4.6,2.2,66.15,green
4886,"Soup, pea & ham, cup of soup, instant dry mix",4.5,7.5,62.3,10.3,319.125,yellow
4887,"Soup, pea & ham, cup of soup, prepared from instant dry mix with water",0.4,0.7,5.7,0.9,29.275,green
4888,"Soup, pea & ham, condensed, canned, prepared with water",0.3,0.8,0.6,0.5,10.65,green
4889,"Soup, pea & ham, ready to eat, canned",5.4,0.9,10.4,1.7,68.7,green
4890,"Soup, pea & ham, prepared with stock or water, homemade from basic ingredients",4.6,2.8,7.4,1.4,71.35,green
4891,"Soup, pork & vegetable, prepared with stock or water, homemade from basic ingredients",5.8,2.3,2.6,1.2,53.65,green
4892,"Soup, pork & vegetable, with grains or pasta, prepared with stock or water, homemade from basic ingredients",5.2,0.2,0.4,0.1,24.1,green
4893,"Soup, pork, vegetable & legume, prepared with stock or water, homemade from basic ingredients",0.6,2.2,3.8,1.2,36.45,green
4894,"Soup, potato, prepared with stock or water, homemade from basic ingredients",1.6,1.9,5.3,1.8,43.375,green
4895,"Soup, potato, prepared with stock or water & cream, homemade from basic ingredients",1.6,3.3,5.3,1.8,55.975,green
4896,"Soup, pumpkin, prepared, from cafe or restaurant",1.3,2.6,4.1,0.3,43.975,green
4897,"Soup, pumpkin, prepared with stock or water, homemade from basic ingredients",0.8,2.1,3.1,2.1,33.725,green
4898,"Soup, pumpkin, prepared with stock or water & coconut milk, homemade from basic ingredients",0.1,4.5,3.7,2.7,54.775,green
4899,"Soup, pumpkin, prepared with stock or water & milk, homemade from basic ingredients",1.3,2.5,0.4,2.9,29.2,green
4900,"Soup, pumpkin, ready to eat, canned",1.2,1.4,5.4,3.7,37.65,green
4901,"Soup, seaweed, with or without meat, vegetables & grains or pasta",6.4,1.6,4.4,1.2,56.5,green
4902,"Soup, shark's fin",4.5,1.8,1.4,0.4,39.45,green
4903,"Soup, tomato, with or without noodles, cup of soup, instant dry mix",8.7,6.3,65.5,1.6,337.125,yellow
4904,"Soup, tomato, with or without noodles, cup of soup, prepared from instant dry mix with water",0.1,0.8,7.8,1.9,36.85,green
4905,"Soup, tomato, condensed, canned",0.1,0.3,10.8,8.8,43.6,green
4906,"Soup, tomato, condensed, canned, prepared with water",0.5,0.2,5.7,4.6,25.175,green
4907,"Soup, tomato, condensed, canned, prepared with cows milk & water",1.3,0.9,7.5,5.9,41.425,green
4908,"Soup, tomato, ready to eat, canned",0.2,0.2,7.6,5.5,31.1,green
4909,"Soup, tomato, prepared with stock or water, homemade from basic ingredients",1.2,1.6,4.4,0.2,35.7,green
4910,"Soup, vegetable, cup of soup, instant dry mix",3.4,7.5,63.1,17.6,317.725,yellow
4911,"Soup, vegetable, cup of soup, prepared from instant dry mix with water",0.4,0.3,5.3,1.1,24.175,green
4912,"Soup, vegetable, ready to eat, canned",1.8,0.3,7.3,1.9,37.275,green
4913,"Soup, wonton, clear broth with dumplings",2.7,0.1,5.9,0.3,33.825,green
4914,"Bar, carob",11.2,33.1,44.4,42.8,509.20000000000005,yellow
4915,"Bar, cherry & coconut centre, dark chocolate-coated",4.4,22.2,52.6,48.6,414.65,yellow
4916,"Bar, chocolate nougat centre, milk chocolate-coated",2.7,1.5,73.1,57.9,298.425,yellow
4917,"Bar, coconut cream centre, milk chocolate-coated",4.5,22.4,52.1,44.3,414.975,yellow
4918,"Bar, fruit, nut & seed",7.7,19.6,50.4,36.1,396.20000000000005,yellow
4919,"Bar, honeycomb centre, milk chocolate-coated",2.6,16.2,7.0,64.2,182.45,green
4920,"Muffin bar, fruit flavoured",3.9,1.0,64.5,3.5,266.475,yellow
4921,"Bar, nougat & caramel centre, milk chocolate-coated",5.2,17.2,62.6,55.3,410.35,yellow
4922,"Bar, nougat & caramel centre, milk chocolate coated, battered, deep fried",4.7,19.7,55.6,4.7,404.6,yellow
4923,"Bar, nougat, caramel & peanut centre, milk chocolate-coated",9.1,23.8,54.3,46.8,454.225,yellow
4924,"Bar, nougat & nut centre, chocolate-coated",5.4,21.6,61.4,44.5,446.25,yellow
4925,"Bar, Turkish delight centre, milk chocolate-coated",4.2,9.2,71.2,65.1,366.6,yellow
4926,"Bar, wafer & cream layers, chocolate-coated",6.5,27.5,60.1,50.1,498.875,yellow
4927,"Bar, wafer & fudge, milk chocolate-coated",4.2,17.7,69.2,55.9,435.6,yellow
4928,"Bar, wafer & hazelnut, milk chocolate-coated",8.3,36.8,48.3,41.5,545.525,yellow
4929,"Bar, wafer or biscuit & caramel, milk chocolate-coated",5.7,25.1,62.5,54.5,483.07500000000005,yellow
4930,"Bar, wafer or biscuit, caramel & peanut, milk chocolate-coated",9.9,29.8,52.7,43.2,505.425,yellow
4931,"Chocolate, compound, cooking",0.4,30.3,5.7,55.3,295.675,yellow
4932,"Chocolate, dark, high cocoa solids, less than 60% cocoa solids",3.9,28.5,62.6,5.2,506.85,yellow
4933,"Chocolate, dark, high cocoa solids, 60% cocoa solids or greater",7.4,43.2,44.1,2.8,583.7750000000001,yellow
4934,"Chocolate, dark, fondant filled",2.6,15.9,68.2,6.7,409.25,yellow
4935,"Chocolate, dark, peppermint filled",2.6,15.9,68.2,6.7,409.25,yellow
4936,"Chocolate, dark, with dried fruit",3.6,24.4,63.7,54.5,472.875,yellow
4937,"Chocolate, dark, with dried fruit & nuts",4.7,29.2,59.1,49.2,503.225,yellow
4938,"Chocolate, dark, with nuts",7.1,34.4,51.3,42.4,530.375,yellow
4939,"Chocolate, liqueur-filled",4.1,19.8,60.4,56.4,421.1,yellow
4940,"Chocolate, milk",7.6,30.5,5.6,54.6,325.9,yellow
4941,"Chocolate, milk, caramel filled",0.6,24.7,61.4,53.6,454.95,yellow
4942,"Chocolate, milk, fondant filled",0.6,24.7,61.4,53.6,454.95,yellow
4943,"Chocolate, milk, with coconut",7.4,37.5,46.3,4.5,540.725,yellow
4944,"Chocolate, milk, with dried fruit & nuts",7.9,28.2,55.2,53.2,492.4,yellow
4945,"Chocolate, milk, with hazelnut paste",8.2,33.3,50.9,49.7,523.375,yellow
4946,"Chocolate, milk, with nuts",1.0,39.7,40.8,39.5,514.3,yellow
4947,"Chocolate, milk, with toffee or nougat pieces",7.8,29.7,55.3,53.6,505.875,yellow
4948,"Chocolate, white",7.1,33.2,54.6,54.6,531.95,yellow
4949,"Chocolate, white, with macadamias",7.4,38.3,48.3,48.3,555.425,yellow
4950,"Chocolate, milk & white",7.4,31.8,55.4,54.6,523.55,yellow
4951,"Chocolate, reduced sugar",0.6,3.4,5.4,4.6,53.25,green
4952,"Chocolate, favourites",5.9,24.6,59.7,56.2,468.875,yellow
4953,"Chocolate, boxed assorted, not further defined",6.2,24.9,59.3,53.1,471.275,yellow
4954,"Chocolate, plain, not further defined",6.8,30.6,56.9,52.6,515.975,yellow
4955,"Chocolate, not further defined",6.5,28.3,57.9,53.1,497.82500000000005,yellow
4956,"Confectionery, almond, chocolate-coated",9.6,34.3,48.6,4.7,529.3499999999999,yellow
4957,"Chocolate, chocolate cream centre",4.8,49.3,4.1,39.6,478.275,yellow
4958,"Confectionery, chocolate, hazelnut & wafer centre",9.5,40.2,41.2,40.3,554.3,yellow
4959,"Confectionery, chocolate centre, sugar-coated",4.8,17.7,76.7,64.9,466.125,yellow
4960,"Confectionery, chocolate & peanut centre, sugar-coated",9.5,25.8,62.3,5.1,503.82500000000005,yellow
4961,"Confectionery, coffee beans, chocolate-coated",6.3,22.9,52.3,41.8,427.42499999999995,yellow
4962,"Confectionery, dried fruit & nuts, chocolate-coated",9.8,29.9,49.4,46.7,493.54999999999995,yellow
4963,"Confectionery, fudge, caramel or vanilla",4.7,18.7,6.2,58.2,210.35,green
4964,"Confectionery, fudge, chocolate or coffee",4.6,2.1,62.8,57.5,272.8,yellow
4965,"Confectionery, ginger, chocolate-coated",2.4,17.2,68.7,61.9,422.025,yellow
4966,"Confectionery, malt centre, chocolate coated",6.4,22.7,66.7,55.1,480.025,yellow
4967,"Confectionery, mixed nuts, chocolate-coated",1.1,36.2,43.8,42.1,494.45,yellow
4968,"Confectionery, peanut brittle",0.9,23.9,46.5,4.3,393.075,yellow
4969,"Confectionery, peanut, chocolate-coated",13.3,37.7,41.9,37.6,549.625,yellow
4970,"Confectionery, sultana, chocolate-coated",6.2,21.6,61.7,60.2,450.57500000000005,yellow
4971,"Confectionery, sesame & toffee",11.1,27.8,47.7,30.2,473.475,yellow
4972,"Confectionery, truffle",4.4,36.4,40.9,36.8,498.575,yellow
4973,"Easter egg, milk, fondant filled",4.1,16.4,72.3,64.5,435.125,yellow
4974,"Licorice, chocolate-coated",5.7,9.7,69.2,42.1,369.6,yellow
4975,"Confectionery, marshmallow-filled, chocolate & coconut coated (snowball)",4.9,12.6,68.4,5.5,389.5,yellow
4976,"Sauce, sweet, caramel, liquid, filling (as used in chocolates, biscuits and ice creams), commercial",2.6,15.3,72.3,72.3,419.225,yellow
4977,Bean paste,6.1,0.4,38.8,32.2,173.5,green
4978,"Chutney or relish, commercial",0.5,0.3,43.1,41.5,166.325,green
4979,"Chutney or relish, homemade",0.8,3.3,39.9,39.8,182.525,green
4980,"Jam, apricot, regular",0.2,0.0,64.4,64.3,242.30000000000004,yellow
4981,"Jam, blackberry, regular",0.3,0.0,67.3,67.2,253.575,yellow
4982,"Jam, fig, regular",0.1,0.2,54.7,54.7,207.325,green
4983,"Jam, mixed berry, regular",0.3,0.0,67.3,67.2,253.575,yellow
